address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon
Москва;район Рязанский;2-я Институтская ул.;д.6С12,район Рязанский,2-я Институтская ул.,д.6С12,"55.723919,37.777117",53.7,7893900,147000,55.723919,37.777117
Москва;район Северное Бутово;Старобитцевская ул.;д.17К3,район Северное Бутово,Старобитцевская ул.,д.17К3,"55.575887,37.581532",40.0,7879000,196975,55.575887,37.581532
Москва;район Отрадное;Сигнальный проезд;д.вл5,район Отрадное,Сигнальный проезд,д.вл5,"55.848781,37.579035",38.6,7870000,203886,55.848781,37.579035
Москва;район Хорошево-Мневники;ул. Генерала Глаголева,unknown,unknown,unknown,"55.782026,37.463622",39.3,7860000,200000,55.782026,37.463622
Москва;район Измайлово;Измайловский проезд;д.22К1,район Измайлово,Измайловский проезд,д.22К1,"55.800005,37.769961",48.6,7893380,162415,55.800005,37.769961
Москва;район Западное Дегунино;Ильменский проезд;д.14С16,район Западное Дегунино,Ильменский проезд,д.14С16,"55.862564,37.542795",35.0,7890000,225428,55.862564,37.542795
Москва;район Северное Медведково;проезд Шокальского;д.27К2,район Северное Медведково,проезд Шокальского,д.27К2,"55.881056,37.644369",37.5,7990000,213066,55.881056,37.644369
Москва;район Очаково-Матвеевское;Веерная ул.;д.40К4,район Очаково-Матвеевское,Веерная ул.,д.40К4,"55.711579,37.485286",37.0,7900000,213513,55.711579,37.485286
Москва;район Нагорный;Болотниковская ул.;д.10кА,район Нагорный,Болотниковская ул.,д.10кА,"55.657306,37.609982",32.0,7900000,246875,55.657306,37.609982
Москва;район Лефортово;Красноказарменная ул.;д.14Ак2,район Лефортово,Красноказарменная ул.,д.14Ак2,"55.753384,37.705869",36.7,7941880,216399,55.753384,37.705869
Москва;район Нижегородский;Рязанский просп.;д.2/1к2Д,район Нижегородский,Рязанский просп.,д.2/1к2Д,"55.729017,37.737318",30.0,7900000,263333,55.729017,37.737318
Москва;район Бескудниковский;ул. 800-летия Москвы;д.10,район Бескудниковский,ул. 800-летия Москвы,д.10,"55.876758,37.541638",47.3,7999999,169133,55.876758,37.541638
Москва;Внуковское поселение;район Внуковское;бул. Андрея Тарковского;д.3,район Внуковское,бул. Андрея Тарковского,д.3,"55.628932,37.341843",43.4,7950000,183179,55.628932,37.341843
Москва;район Бутырский;Фонвизинский ЖК;д.к1,район Бутырский,Фонвизинский ЖК,д.к1,"55.821269,37.591564",37.5,8025000,214000,55.821269,37.591564
Москва;район Орехово-Борисово Южное;ул. Генерала Белова;д.28к2,район Орехово-Борисово Южное,ул. Генерала Белова,д.28к2,"55.604041,37.724131",39.6,8000000,202020,55.604041,37.724131
Москва;Внуковское поселение;район Внуковское;ул. Самуила Маршака;д.15,район Внуковское,ул. Самуила Маршака,д.15,"55.637510,37.328503",42.2,8000000,189573,55.637510,37.328503
Москва;район Южнопортовый;Метрополия ЖК;д.4,район Южнопортовый,Метрополия ЖК,д.4,"55.720987,37.693549",42.1,8070570,191700,55.720987,37.693549
Москва;район Лефортово;Красноказарменная ул.;д.14Ак2,район Лефортово,Красноказарменная ул.,д.14Ак2,"55.751174,37.709991",39.6,8102160,204600,55.751174,37.709991
Москва;район Филевский парк;ул. Заречная;д.вл2/1,район Филевский парк,ул. Заречная,д.вл2/1,"55.751048,37.517106",36.6,8084940,220900,55.751048,37.517106
Москва;Сосенское поселение;район Сосенское;Белые Ночи ЖК;д.к2/3,район Сосенское,Белые Ночи ЖК,д.к2/3,"55.550445,37.510925",50.0,6700000,134000,55.550445,37.510925
Москва;район Люблино;ул. Головачева;д.17,район Люблино,ул. Головачева,д.17,"55.673153,37.812291",42.3,6650000,157210,55.673153,37.812291
Москва;район Московский;Родниковая ул.,unknown,unknown,unknown,"55.632564,37.413014",53.0,6763300,127609,55.632564,37.413014
Москва;район Останкинский;Березовая аллея;д.19Ас1,район Останкинский,Березовая аллея,д.19Ас1,"55.850929,37.623027",53.0,6850000,129245,55.850929,37.623027
Москва;район Москворечье-Сабурово;Каширское ш.;д.38,район Москворечье-Сабурово,Каширское ш.,д.38,"55.649276,37.660215",37.0,6800000,183783,55.649276,37.660215
Москва;район Печатники;ул. Полбина;д.42,район Печатники,ул. Полбина,д.42,"55.680458,37.728541",42.6,6900000,161971,55.680458,37.728541
Москва;район Некрасовка;Люберецкие Поля мкр;12-й кв-л;д.к7,Люберецкие Поля мкр,12-й кв-л,д.к7,"55.708147,37.933419",61.4,6921904,112734,55.708147,37.933419
Москва;район Гольяново;Байкальская ул.;д.15,район Гольяново,Байкальская ул.,д.15,"55.817881,37.794073",42.6,6900000,161971,55.817881,37.794073
Москва;район Некрасовка;Люберецкие Поля мкр;12-й кв-л;д.к9,Люберецкие Поля мкр,12-й кв-л,д.к9,"55.707325,37.935063",58.5,6990862,119501,55.707325,37.935063
Москва;район Алтуфьевский;Путевой проезд;д.42,район Алтуфьевский,Путевой проезд,д.42,"55.878551,37.571049",48.0,6999000,145812,55.878551,37.571049
Москва;район Некрасовка;Люберецкие Поля мкр;12-й кв-л;д.к7,Люберецкие Поля мкр,12-й кв-л,д.к7,"55.708147,37.933419",51.0,6992562,137109,55.708147,37.933419
Москва;район Кунцево;Мякинино Парк ЖК,unknown,unknown,unknown,"55.803338,37.347289",56.1,7085430,126300,55.803338,37.347289
Москва;район Кунцево;Мякинино Парк ЖК,unknown,unknown,unknown,"55.803338,37.347289",52.6,7058920,134200,55.803338,37.347289
Москва;район Рязанский;Рязанский просп.;д.вл26,район Рязанский,Рязанский просп.,д.вл26,"55.717107,37.768244",40.9,7018440,171600,55.717107,37.768244
Москва;район Люблино;Люблинская ул.;д.76А,район Люблино,Люблинская ул.,д.76А,"55.662535,37.732831",50.8,7051040,138800,55.662535,37.732831
Москва;район Соколиная гора;Окружной проезд;д.36,район Соколиная гора,Окружной проезд,д.36,"55.766334,37.744486",37.0,7000000,189189,55.766334,37.744486
Москва;район Гольяново;Амурская ул.;д.вл3,район Гольяново,Амурская ул.,д.вл3,"55.809367,37.759561",58.4,7005270,119953,55.809367,37.759561
