address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon,is_correct,distr
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,ул. Евгения Савкова, 31,"56.789953,60.488517",34.3,2049346,59799,56.789953,60.488517,1,Широкая Речка
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,ул. Академика Сахарова, 47,"56.787558,60.507216",34.7,2044350,59000,56.787558,60.50721600000001,1,Академический
Свердловская область;Екатеринбург;район Чкаловский;Рудный мкр;ул. Круговая;д.18,Рудный мкр,ул. Круговая,д.18,"56.723457,60.635786",44.9,2097788,46773,56.723457,60.635786,1,Рудный
Свердловская область;Екатеринбург;район Чкаловский;ул. Щербакова;д.5к3,район Чкаловский,ул. Щербакова,д.5к3,"56.787366,60.646406",58.4,3350000,57363,56.78736600000001,60.646406000000006,1,Уктус
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. 22-го Партсъезда;д.20,район Орджоникидзевский,ул. 22-го Партсъезда,д.20,"56.889562,60.573076",57.0,3399000,59631,56.889562,60.573076,1,Уралмаш
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Таганская;д.9,Эльмаш мкр,ул. Таганская,д.9,"56.897600,60.639543",55.0,3390000,61636,56.8976,60.639543,1,Эльмаш
Свердловская область;Екатеринбург;район Железнодорожный;Новая Сортировка мкр;ул. Ольховская;д.27к1,Новая Сортировка мкр,ул. Ольховская,д.27к1,"56.860772,60.556116",59.0,3350000,56779,56.860772,60.556116,1,Новая Сортировка
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;ул. Бахчиванджи;д.12,Кольцово мкр,ул. Бахчиванджи,д.12,"56.760406,60.818487",85.7,3400000,39673,56.760406,60.818487,1,Кольцово
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Академика Бардина;д.23,Юго-Западный мкр,ул. Академика Бардина,д.23,"56.803554,60.557643",57.1,3400000,59544,56.80355400000001,60.55764300000001,1,Юго-Западный
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Сулимова;д.63,Пионерский мкр,ул. Сулимова,д.63,"56.861313,60.629984",63.0,3400000,53968,56.861313,60.62998399999999,1,Пионерский
Свердловская область;Екатеринбург;район Кировский;Советская ул.;д.15,район Кировский,Советская ул.,д.15,"56.852987,60.630892",53.4,3400000,63670,56.852987,60.630892,1,Пионерский
Свердловская область;Екатеринбург;район Чкаловский;ул. Патриса Лумумбы;д.38,район Чкаловский,ул. Патриса Лумумбы,д.38,"56.766381,60.602343",60.3,3400000,56384,56.766381,60.60234300000001,1,Вторчермет
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Фрезеровщиков;д.27,Эльмаш мкр,ул. Фрезеровщиков,д.27,"56.902024,60.622511",53.0,3400000,64150,56.902024,60.622511,1,Эльмаш
Свердловская область;Екатеринбург;район Железнодорожный;Ангарская ул.;д.52к2,район Железнодорожный,Ангарская ул.,д.52к2,"56.886681,60.513644",69.0,3400000,49275,56.886681,60.51364399999999,1,Старая Сортировка
Свердловская область;Екатеринбург;район Октябрьский;Латвийская ул.;д.49,район Октябрьский,Латвийская ул.,д.49,"56.796092,60.763744",70.1,3449000,49201,56.796092,60.763744,1,Компрессорный
Свердловская область;Екатеринбург;район Верх-Исетский;Красноуральская ул.;д.11,район Верх-Исетский,Красноуральская ул.,д.11,"56.836643,60.556862",60.0,3400000,56666,56.836643,60.556862,1,ВИЗ
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Кобозева;д.71,Эльмаш мкр,ул. Кобозева,д.71,"56.899331,60.630461",62.0,3400000,54838,56.899331,60.630461,1,Эльмаш
Свердловская область;Екатеринбург;район Железнодорожный;ул. Бебеля;д.154,район Железнодорожный,ул. Бебеля,д.154,"56.867331,60.551085",64.0,3400000,53125,56.86733100000001,60.551085,1,Новая Сортировка
