address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon,is_correct,distr
Санкт-Петербург;район Выборгский;Большой Сампсониевский просп.,unknown,ул. Александра Матросова, 1,"59.977178,30.332839",36.3,5600000,154312,59.977178,30.332839,1,"МО ""г. Павловск"""
Санкт-Петербург;район Приморский;наб. Черной речки;д.3,район Приморский,наб. Черной речки,д.3,"59.981398,30.322226",35.4,5633370,159134,59.981398,30.322226,1,"МО №66 ""Чёрная речка"""
Санкт-Петербург;район Калининский;ул. Софьи Ковалевской;д.16к5,район Калининский,ул. Софьи Ковалевской,д.16к5,"60.018088,30.411449",46.3,5604000,121036,60.018088,30.411449,1,"МО №19 ""Академическое"""
Санкт-Петербург;Пушкин;район Пушкинский;Захаржевская ул.;д.14,район Пушкинский,Захаржевская ул.,д.14,"59.707119,30.406795",45.1,5727700,127000,59.70711899999999,30.406795,1,"МО ""г. Пушкин"""
Санкт-Петербург;район Калининский;просп. Просвещения;д.99,район Калининский,просп. Просвещения,д.99,"60.033185,30.428598",46.0,5799000,126065,60.033185,30.428598,1,МО №21
Санкт-Петербург;район Василеостровский;бул. Головнина;д.10,район Василеостровский,бул. Головнина,д.10,"59.936620,30.199581",47.8,5790000,121129,59.93662,30.199581,1,"МО №10 ""Морской"""
Санкт-Петербург;район Московский;просп. Космонавтов,unknown,пр. Космонавтов, 102,"59.831072,30.362889",38.0,5999000,157868,59.831072,30.362889000000006,1,unknown
Санкт-Петербург;район Московский;5-й Предпортовый проезд;д.2,район Московский,5-й Предпортовый проезд,д.2,"59.840849,30.312383",39.0,5999000,153820,59.840849,30.312383,1,"МО №47 ""Пулковский меридиан"""
Санкт-Петербург;район Московский;Варшавская ул.;д.19к5,район Московский,Варшавская ул.,д.19к5,"59.873735,30.310505",39.2,6190000,157908,59.873735,30.310505,1,"МО №46 ""Новоизмайловское"""
Санкт-Петербург;район Адмиралтейский;Дровяной пер.;д.7,район Адмиралтейский,Дровяной пер.,д.7,"59.920880,30.284589",46.6,6300000,135193,59.92088,30.284589,1,"МО №1 ""Коломна"""
Санкт-Петербург;район Василеостровский;1-я Васильевского острова линия;д.24,район Василеостровский,1-я Васильевского острова линия,д.24,"59.942502,30.288946",37.6,6499000,172845,59.94250200000001,30.288946000000006,1,МО №7
Санкт-Петербург;район Московский;Бассейная ул.;д.89,район Московский,Бассейная ул.,д.89,"59.865289,30.355412",53.5,6500000,121495,59.865289,30.355412,1,"МО №45 ""Гагаринское"""
Санкт-Петербург;район Красносельский;Петергофское ш.,unknown,пр. Ветеранов, 171 корпус 1,"59.838021,30.107716",35.8,3100042,86665,59.838021,30.107716,1,"МО №39 ""Сосновая Поляна"""
Санкт-Петербург;район Красносельский;Петергофское ш.;д.86к3,район Красносельский,Петергофское ш.,д.86к3,"59.847792,30.105438",34.7,3138615,90449,59.84779200000001,30.105438,1,"МО №39 ""Сосновая Поляна"""
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский;д.13к2,район Пушкинский,просп. Старорусский,д.13к2,"59.805052,30.355789",36.1,3145213,87125,59.805052,30.355789,1,"МО №69 ""Юнтолово"""
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский;д.13к2,район Пушкинский,просп. Старорусский,д.13к2,"59.805052,30.355789",37.6,3115271,82874,59.805052,30.355789,1,"МО №69 ""Юнтолово"""
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,Пискарёвский пр., 155А,"60.002109,30.451860",35.0,3128025,89372,60.002109,30.45186,1,"МО №32 ""Полюстрово"""
Санкт-Петербург;район Красносельский;Петергофское ш.;д.86к3,район Красносельский,Петергофское ш.,д.86к3,"59.847792,30.105438",34.8,3147660,90450,59.84779200000001,30.105438,1,"МО №39 ""Сосновая Поляна"""
Санкт-Петербург;Павловск;район Пушкинский;Слуцкая ул.,Павловск,Слуцкая ул., 11а,"59.689415,30.428229",38.6,3136000,81306,59.689415,30.428229,1,"МО ""г. Колпино"""
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский;д.13к2,район Пушкинский,просп. Старорусский,д.13к2,"59.805052,30.355789",37.5,3110299,82875,59.805052,30.355789,1,"МО №69 ""Юнтолово"""
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский;д.13к2,район Пушкинский,просп. Старорусский,д.13к2,"59.805052,30.355789",37.5,3110299,82875,59.805052,30.355789,1,"МО №69 ""Юнтолово"""
Санкт-Петербург;район Красногвардейский;Львовская ул.,unknown,Львовская ул., 21,"59.970630,30.419310",36.3,3117024,85844,59.97063000000001,30.41931,1,"МО ""п. Стрельна"""
Санкт-Петербург;район Красносельский;Петергофское ш.,unknown,пр. Ветеранов, 171 корпус 1,"59.838021,30.107716",34.3,3100051,90380,59.838021,30.107716,1,"МО №39 ""Сосновая Поляна"""
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,Пискарёвский пр., 155А,"60.002109,30.451860",36.0,3129390,86927,60.002109,30.45186,1,"МО №32 ""Полюстрово"""
Санкт-Петербург;район Приморский;Афанасьевская ул.;д.1,район Приморский,Афанасьевская ул.,д.1,"60.033490,30.296339",180.6,16900900,93581,60.03349,30.296339,1,unknown
Санкт-Петербург;район Центральный;наб. Воскресенская;д.4,район Центральный,наб. Воскресенская,д.4,"59.950600,30.372354",128.0,37000000,289062,59.9506,30.372354,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Переведенская;д.4к2,Пулковское тер.,ул. Переведенская,д.4к2,"59.753391,30.375633",108.1,13512000,124995,59.753391,30.375633,1,"МО ""п. Шушары"""
