address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon,is_correct
Москва;район Ярославский;Палехская ул.;д.9К1,район Ярославский,Палехская ул.,д.9К1,"55.866606,37.695357",35.0,6800000,194285,55.866606000000004,37.695357,1
Москва;район Вешняки;Вешняковская ул.;д.18к1,район Вешняки,Вешняковская ул.,д.18к1,"55.723607,37.824032",34.8,7308000,210000,55.723606999999994,37.824032,1
Москва;район Обручевский;ул. Архитектора Власова;д.41,район Обручевский,ул. Архитектора Власова,д.41,"55.667818,37.545662",33.0,7900000,239393,55.667818000000004,37.545662,1
Москва;район Богородское;Погонный проезд;д.3А,район Богородское,Погонный проезд,д.3А,"55.818948,37.702706",45.0,10300000,228888,55.818948,37.702706,1
Москва;район Головинский;Кронштадтский бул.;д.6к2,район Головинский,Кронштадтский бул.,д.6к2,"55.841261,37.494422",44.0,10800000,245454,55.841260999999996,37.494422,1
Москва;район Беговой;Беговой проезд;д.8,район Беговой,Беговой проезд,д.8,"55.778801,37.553801",33.0,13500000,409090,55.778801,37.553801,1
Москва;район Сокольники;Стромынский пер.;д.6,район Сокольники,Стромынский пер.,д.6,"55.792316,37.694001",44.0,13500000,306818,55.79231600000001,37.694001,1
Москва;район Марьина роща;2-я Ямская ул.;д.11,район Марьина роща,2-я Ямская ул.,д.11,"55.794846,37.608014",44.0,14500000,329545,55.794846,37.608014000000004,1
Москва;район Замоскворечье;Стремянный пер.;д.9,район Замоскворечье,Стремянный пер.,д.9,"55.727937,37.635260",35.0,15000000,428571,55.727937,37.635259999999995,1
Москва;район Гагаринский;Ломоносовский просп.;д.14,район Гагаринский,Ломоносовский просп.,д.14,"55.691131,37.542958",40.0,15000000,375000,55.691131000000006,37.542958,1
Москва;район Замоскворечье;Шлюзовая наб.;д.2А,район Замоскворечье,Шлюзовая наб.,д.2А,"55.730948,37.644010",38.0,17000000,447368,55.730948,37.644009999999994,1
Москва;район Филевский парк;Барклая ул.;д.7К4,район Филевский парк,Барклая ул.,д.7К4,"55.739889,37.501250",52.0,17160000,330000,55.739889,37.50125,1
Москва;район Пресненский;ул. Сергея Макеева;д.9,район Пресненский,ул. Сергея Макеева,д.9,"55.761558,37.549067",46.0,18500000,402173,55.761557999999994,37.549067,1
Москва;район Алексеевский;Ярославская ул.;д.10к5,район Алексеевский,Ярославская ул.,д.10к5,"55.819049,37.648798",17.5,3150000,180000,55.819049,37.648798,1
Москва;район Орехово-Борисово Южное;Ясеневая 14 ЖК,unknown,ул. Ясеневая, 14А,"55.601437,37.730805",20.0,4250000,212500,55.601437,37.730805,1
Москва;район Некрасовка;Люберецкие Поля мкр;13-й кв-л;д.к2,Люберецкие Поля мкр,13-й кв-л,д.к2,"55.704159,37.945916",35.4,4708420,133006,55.704159,37.945916,1
Москва;район Дмитровский;Дмитровское ш.;д.107к2Б,район Дмитровский,Дмитровское ш.,д.107к2Б,"55.880717,37.542141",41.0,5150000,125609,55.880717000000004,37.542141,1
Москва;район Дмитровский;Дмитровское ш.;д.107к2Б,район Дмитровский,Дмитровское ш.,д.107к2Б,"55.880717,37.542141",40.8,5240000,128431,55.880717000000004,37.542141,1
Москва;район Головинский;Онежская ул.;д.12,район Головинский,Онежская ул.,д.12,"55.849635,37.521426",25.0,5290000,211600,55.849635,37.521426,1
Москва;район Дмитровский;Дмитровское ш.;д.107к2Б,район Дмитровский,Дмитровское ш.,д.107к2Б,"55.880717,37.542141",40.1,5300000,132169,55.880717000000004,37.542141,1
Москва;район Некрасовка;ул. Недорубова;д.10,район Некрасовка,ул. Недорубова,д.10,"55.701039,37.933510",38.6,5448300,141147,55.701039,37.93351,1
Москва;район Хамовники;2-й Зачатьевский пер.;д.11,район Хамовники,2-й Зачатьевский пер.,д.11,"55.740000,37.601403",120.0,103983660,866530,55.74,37.601403000000005,1
Москва;район Арбат;Поварская ул.;д.23А,район Арбат,Поварская ул.,д.23А,"55.755236,37.588790",216.7,103983660,479850,55.755236,37.58879,1
Москва;район Красносельский;пер. Даев;д.33,район Красносельский,пер. Даев,д.33,"55.769484,37.639994",166.0,104000000,626506,55.769484,37.639994,1
Москва;район Раменки;Минская ул.;д.1А,район Раменки,Минская ул.,д.1А,"55.718872,37.499893",285.0,105000000,368421,55.718872,37.499893,1
Москва;район Хамовники;ул. Ефремова;д.10к1,район Хамовники,ул. Ефремова,д.10к1,"55.725331,37.573717",135.6,105537743,778301,55.725331000000004,37.573716999999995,1
Москва;район Хамовники;ул. Ефремова;д.10к1,район Хамовники,ул. Ефремова,д.10к1,"55.725331,37.573717",135.6,110000000,811209,55.725331000000004,37.573716999999995,1
Москва;район Замоскворечье;Большая Татарская ул.;д.7к1,район Замоскворечье,Большая Татарская ул.,д.7к1,"55.742205,37.633760",132.0,110000000,833333,55.742205000000006,37.633759999999995,1
Москва;район Замоскворечье;Большая Татарская ул.;д.7к1,район Замоскворечье,Большая Татарская ул.,д.7к1,"55.742205,37.633760",135.0,110000000,814814,55.742205000000006,37.633759999999995,1
Москва;район Пресненский;Тверской бул.;д.16С5,район Пресненский,Тверской бул.,д.16С5,"55.759876,37.602292",145.0,110000000,758620,55.759876,37.602292,1
Москва;район Арбат;1-й Смоленский пер.;д.21,район Арбат,1-й Смоленский пер.,д.21,"55.749334,37.579178",111.0,111000000,1000000,55.749334,37.579178000000006,1
Москва;район Арбат;1-й Смоленский пер.;д.21,район Арбат,1-й Смоленский пер.,д.21,"55.749334,37.579178",111.0,111000000,1000000,55.749334,37.579178000000006,1
Москва;район Тверской;Весковский пер.;д.3,район Тверской,Весковский пер.,д.3,"55.778796,37.598825",122.0,112000000,918032,55.778796,37.598825,1
Москва;район Пресненский;наб. Пресненская;д.8с1,район Пресненский,наб. Пресненская,д.8с1,"55.747115,37.539078",390.0,113436720,290863,55.747115,37.539078,1
Москва;район Тверской;2-й Самотечный пер.;д.1,район Тверской,2-й Самотечный пер.,д.1,"55.777454,37.616171",91.4,117500000,1285557,55.777454000000006,37.616171,1
Москва;район Хамовники;ул. Льва Толстого;д.23к1,район Хамовники,ул. Льва Толстого,д.23к1,"55.735941,37.583598",153.0,118000000,771241,55.735941000000004,37.583597999999995,1
Москва;район Арбат;Филипповский пер.;д.8С1,район Арбат,Филипповский пер.,д.8С1,"55.748579,37.598555",130.0,120000000,923076,55.74857900000001,37.598555,1
Москва;район Арбат;1-й Смоленский пер.;д.21,район Арбат,1-й Смоленский пер.,д.21,"55.749334,37.579178",145.0,129822024,895324,55.749334,37.579178000000006,1
Москва;район Хамовники;Пречистенская наб.;д.17-19,район Хамовники,Пречистенская наб.,д.17-19,"55.739732,37.605508",119.0,132342840,1112124,55.739732,37.605508,1
Москва;район Хамовники;Пречистенская наб.;д.17-19,район Хамовники,Пречистенская наб.,д.17-19,"55.739732,37.605508",120.0,132342840,1102857,55.739732,37.605508,1
